,Unnamed: 0,image,depth,dataset,normal,control_geo
9665,9665,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0042.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0042.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0042.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0042.tonemap.png
9666,9666,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0043.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0043.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0043.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0043.tonemap.png
9667,9667,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0045.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0045.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0045.tonemap.png
9668,9668,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0046.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0046.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0046.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0046.tonemap.png
9669,9669,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0047.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0047.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0047.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0047.tonemap.png
9670,9670,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0024.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0024.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0024.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0024.tonemap.png
9671,9671,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0029.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0029.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0029.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0029.tonemap.png
9672,9672,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0034.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0034.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0034.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0034.tonemap.png
9673,9673,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0039.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0039.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0039.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0039.tonemap.png
9674,9674,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0044.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0044.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0044.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0044.tonemap.png
9675,9675,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0048.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0048.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0048.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0048.tonemap.png
9676,9676,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0050.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0050.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0050.tonemap.png
9677,9677,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0051.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0051.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0051.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0051.tonemap.png
9678,9678,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0052.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0052.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0052.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0052.tonemap.png
9679,9679,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0053.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0053.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0053.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0053.tonemap.png
9680,9680,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0055.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0055.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0055.tonemap.png
9681,9681,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0056.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0056.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0056.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0056.tonemap.png
9682,9682,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0057.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0057.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0057.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0057.tonemap.png
9683,9683,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0058.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0058.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0058.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0058.tonemap.png
9684,9684,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0060.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0060.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0060.tonemap.png
9685,9685,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0061.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0061.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0061.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0061.tonemap.png
9686,9686,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0062.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0062.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0062.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0062.tonemap.png
9687,9687,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0063.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0063.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0063.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0063.tonemap.png
9688,9688,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0065.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0065.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0065.tonemap.png
9689,9689,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0049.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0049.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0049.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0049.tonemap.png
9690,9690,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0054.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0054.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0054.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0054.tonemap.png
9691,9691,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0059.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0059.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0059.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0059.tonemap.png
9692,9692,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0078.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0078.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0078.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0078.tonemap.png
9693,9693,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0080.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0080.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0080.tonemap.png
9694,9694,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0081.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0081.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0081.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0081.tonemap.png
9695,9695,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0082.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0082.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0082.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0082.tonemap.png
9696,9696,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0083.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0083.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0083.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0083.tonemap.png
9697,9697,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0085.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0085.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0085.tonemap.png
9698,9698,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0086.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0086.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0086.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0086.tonemap.png
9699,9699,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0087.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0087.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0087.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0087.tonemap.png
9700,9700,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0088.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0088.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0088.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0088.tonemap.png
9701,9701,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0090.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0090.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0090.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0090.tonemap.png
9702,9702,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0091.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0091.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0091.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0091.tonemap.png
9703,9703,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0092.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0092.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0092.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0092.tonemap.png
9704,9704,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0093.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0093.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0093.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0093.tonemap.png
9705,9705,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0084.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0084.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0084.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0084.tonemap.png
9706,9706,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0089.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0089.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0089.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0089.tonemap.png
9707,9707,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0094.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0094.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0094.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0094.tonemap.png
9708,9708,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0095.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0095.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0095.tonemap.png
9709,9709,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0096.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0096.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0096.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0096.tonemap.png
9710,9710,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0097.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0097.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0097.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0097.tonemap.png
9711,9711,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0098.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0098.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0098.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0098.tonemap.png
9712,9712,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0099.tonemap.jpg,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_hdf5/frame.0099.depth_meters.hdf5,hy,../../data/hy/ai_012_004/ai_012_004/images/scene_cam_00_geometry_preview/frame.0099.normal_cam.png,../../data/depthanything/hy/ai_012_004/ai_012_004/images/scene_cam_00_final_preview/frame.0099.tonemap.png
